MAHS,Toan,Van,NgoaiNgu
53009839,8.2,7.5,7.6
53000993,5.8,6.75,3.4
53011121,8.2,6.5,3
53009494,7.8,7.25,5.4
53009884,8.4,7.25,4.2
53001223,5.8,5,4.8
53006362,7.6,7.25,3.8
53011886,6.6,7,3.8
53000548,7.8,8.25,4.6
53012717,8.6,7.25,6.2
53005929,7,7.25,4.8
53011856,7.4,8.25,5.6
53006049,8.2,8,7.8
53000954,7.2,6.5,4.2
53003354,7.4,8.25,5.4
53009943,7.2,7.25,3.8
53010697,6.8,7.5,3.6
53013651,8.6,6.75,5.2
53006555,6.6,6.5,6
53000951,5.8,7.25,3.8
53001997,8,7.75,3.6
53010034,5.2,6.25,3.8
53001387,5.8,6,6.6
53010500,7.4,7.5,5
53013582,7.6,8.75,6.4
53012546,8.6,7.25,5.8
53004006,7.6,7.25,4.8
53000033,7.4,6.25,3.2
53007215,8.8,6.75,6.2
53004410,7.8,7,3.4
53009234,4.6,5.75,4.6
53007278,8.8,7.5,8.6
53001255,3.8,6,2
53007849,7.8,6.25,6
53001119,5.6,5,3.4
53001117,8,7.75,4.6
53004062,8.6,7,5.4
53008469,8.4,5.25,6.8
53008367,3.8,7,3.4
53013709,6.4,8,3
53010303,6.6,6.5,4
53002426,4.2,5.58,3
53011984,7,6.5,2.2
53001140,6,5,3.2
53004593,8.4,7,5.4
53013205,5.8,7,2.8
53004866,7.4,7.75,5.8
53010358,7.4,7.25,5
53003144,7.4,7.5,5.4
53008123,7.6,7.5,6.4
53005232,6.4,8.25,6.4
53000815,6.6,6.5,6.2
53007843,7.8,7,6
53001838,7.2,8.5,4.6
53002881,7,7.5,5
53013967,5.6,7,4.8
53007338,8.6,6.5,5.8
53005088,5.2,6,2.8
53011882,7.6,7.75,6.4
53003420,8,8.25,6.2
53001338,8.2,6.25,3.6
53005175,7.4,5.5,4
53004266,6.6,4.5,3.2
53000531,7.8,7.25,6
53004835,6.6,7.5,5.2
53007833,7.2,7.5,4.2
53006094,7.8,5.75,5
53002891,7.2,6.25,4
53013368,8.8,8.75,6.8
53006290,7.8,6.75,5.2
53009731,7.4,8.5,8.4
53009767,7,7.25,5.2
53012664,7.4,6.75,3
53005489,8.8,5.75,2.6
53012578,9.6,5.75,6.8
53012285,5.4,5,3.8
53002959,7.8,5.5,3.6
53005333,8.8,7.75,4.2
53009125,8.2,7.5,4.8
53009419,8.6,8.5,5.2
53010106,9.4,8,6.2
53006390,6.4,3.25,1.6
53009736,6.8,6,2.8
53013028,7.6,6.5,3.8
53003026,6.8,6.25,4.2
53006027,8,6.75,6.6
53004335,6.8,6,4.8
53006702,6.4,6.5,2.4
53004411,9.2,7,3.8
53007645,7.8,7.5,7.8
53009191,8.2,6.75,4.2
53012147,6.6,8.5,4.2
53012509,8,7.5,6.6
53001716,7.8,8,6.8
53002723,5,5.75,4.2
53012528,8.8,7.5,7.4
53005061,6.8,6.75,3.6
53004382,5.8,7.25,1.8
53002748,4.6,7.25,2.8
53005236,6,7.5,2.6
53012531,7.8,7,3.2
53001345,4.4,7.25,2.6
53008449,7.4,6.75,4.8
53011582,7.2,7.25,4.2
53000906,4.6,6.5,2.4
53010792,7.8,8.25,4.2
53012941,6.8,7.75,4.6
53012522,8.2,6.5,6
53000742,4.4,7.75,4
53011610,6,7.25,4.2
53007720,9.6,7.5,9
53003721,6.2,8,5.4
53011951,7.4,7.5,4.4
53002110,8.8,7.75,7.4
53011301,6.2,5.75,1.2
53007426,9.4,6.75,8
53006170,7.4,7.75,4.6
53002777,8.2,6.25,7.8
53006058,8.6,7,5.6
53002434,6,5.75,2.8
53012990,4.4,5.5,3
53005463,5.2,6.5,3.2
53004579,7.2,7,4
53009109,6.8,5.5,4.4
53013185,5.4,5.5,3.8
53014095,7.4,7.25,4.8
53000824,6.2,5.25,2.8
53004417,9,7,6.2
53003805,6.2,8,4
53003950,8.6,8,6.2
53011283,7.8,6,3.8
53004766,7.4,7.25,4
53004148,6.4,6.75,2.8
53004864,8.6,5.25,3.8
53003204,6.6,7.75,4.6
53013190,4.2,4.75,4.2
53006808,4,7,2.8
53000114,7.6,8,4.8
53003137,7.6,6.5,3.8
53006708,8.6,6.5,4.6
53010851,7.4,6.25,3.6
53000722,7.6,7,4
53004924,7.8,6.5,3
53003857,9,8,4.6
53010471,7.8,7.5,5.6
53006086,7.6,6.75,2.4
53002018,9.6,8,4.8
53002801,8,7.75,5.8
53007044,9,8.25,9.2
53006109,8.8,7.25,4.6
53006106,8,7.75,6.6
53001086,5.8,8.25,5.2
53011535,8.2,6.75,4.8
53013578,9.4,8,8.6
53010407,7,5.5,5.6
53013410,6.8,6.75,2.6
53012867,7,6.75,5.8
53003862,5.8,5.25,4
53004608,7.2,6.25,2.8
53002889,7.6,6.75,3.8
53008092,6.8,5.5,2.6
53004604,6.6,6.25,3
53013540,7.2,5.5,3.8
53012411,8.4,7.25,6.4
53003512,8.6,8.75,6.2
53009895,8.4,8,7.4
53014201,6.8,7,3.2
53010619,6.4,7.75,5
53012033,7.4,8,6.4
53010694,7.4,7,3.2
53007806,6.6,6.25,4
53012214,8.6,8,4.4
53000192,8.2,7.75,7
53013249,7.4,7,5.8
53007895,8,7.5,4.8
53009937,8.4,6.75,4.2
53001311,8.6,5,4.8
53005010,8.2,7.25,5.8
53008577,9.2,6.25,9.8
53005647,6,6.25,3.8
53005631,6.6,7,3.2
53007854,6.4,6.75,4.8
53012592,8.8,8.5,8.4
53014003,6.2,6.5,4.4
53003345,8,8.5,4.8
53003940,8.4,7.25,5.2
53012530,8.6,8,6.6
53009833,4.6,6.5,2.6
53005702,8.2,6.75,4.4
53010613,5.8,7,5.2
53007485,9,8.5,6.2
53002879,8.6,7.25,4.6
53005377,7.8,8.25,6.2
53006535,7.8,6,6.8
53000231,8.8,7.5,7
53008083,4.6,7,4.2
53011054,8.6,9,5.8
53013467,7.4,6.75,7.6
53003567,8.4,8.5,6
53001942,6.6,8.25,4
53006382,8.4,7.25,5.4
53014294,8.2,6.75,5.4
53004066,7.4,6.5,2.8
53005971,5.4,5.5,3.2
53006826,6,5,2
53005000,6.6,7.25,4.2
53003882,7,5.75,3.2
53007052,8.6,9,6.2
53008002,8,6,5
53006904,5.8,4.75,3.8
53010576,3.6,7,3
53004139,6.4,5.75,1.8
53010947,7.2,6,2.4
53011987,7.8,8.25,6.4
53003810,7.8,7.25,4
53014153,9.2,7.25,7
53011700,6.8,6.17,3
53011638,6.8,6.75,6
53008669,6.8,6.5,2.4
53004287,7,5.75,3.2
53005208,7.4,6.5,4.4
53001106,6.2,6.25,2.6
53004871,5.4,6.25,3.4
53009621,8.4,6.25,5.8
53010993,6.6,7,3.8
53005608,9.4,8.25,7.8
53012308,7.4,7.5,4.2
53002665,6,6.5,3.6
53009395,7.4,6.5,5.2
53007648,8.8,7.75,8
53012031,7.4,7.25,3.2
53011752,7.2,7.75,4.8
53006364,8.6,8.25,6.4
53008093,7.6,6.25,6.4
53009596,7.6,7.33,4
53011354,8,7.75,6.2
53000270,7.2,8,6.4
53009630,9,5.25,7
53005379,7.4,8,3.6
53003898,6.4,6,3.6
53011931,7.8,7.5,4.8
53003293,9.2,7.5,7.6
53005576,6.4,5.75,4.6
53013921,8.2,8,6.2
53009768,7.2,6.5,3.6
53005188,5,7.75,3.2
53011607,5.8,7.5,5.4
53003564,6,7.5,4
53006276,7.2,6.25,5.8
53002737,5.4,6,4.6
53002219,8,8,5.4
53008185,7.6,7.5,6
53006221,3.4,5,2.8
53013908,6.8,7,3.8
53005712,9,6.5,6.6
53008923,9.2,7.5,8.8
53005114,4.8,7.25,2.8
53006236,6.6,5.5,2.6
53001862,8.6,8,5.8
53002187,5.8,7.75,2.2
53006082,7.6,6.5,6.4
53004839,7,6.75,1.8
53002488,7.2,6.5,4.2
53000618,6.2,6.25,3.2
53012548,8,7,4.6
53008411,7.2,7.25,6.2
53010375,5.6,5.25,4.8
53010585,6,6,4.2
53010983,9,8.25,5.6
53010192,8.8,5.75,4.2
53005115,9,7,3.4
53003310,7,6.5,4.4
53004638,6.2,7,2
53011230,8.4,8.5,6.6
53003539,7,8,4.8
53000898,6.8,4.75,2.4
53011249,9.2,7.25,6.4
53007698,7.8,8.5,5.6
53001080,6.6,6.75,4.2
53013509,7,5.75,3.8
53012797,9,7.75,3.6
53010228,7.2,7,4.6
53003607,6,7.75,5.2
53013788,6.8,7.5,3.8
53003367,7.8,8.5,5.8
53005975,8,5.25,5
53010405,7.2,7.25,6
53007808,7.8,6.5,6
53011778,6.8,7,3.4
53005390,7.6,5.75,3
53004904,3.6,4.5,1.8
53009655,8,4,3.6
53002549,7.4,6.25,2.8
53002224,8.4,8.5,7.2
53004228,5.6,7.75,3.8
53002478,5.4,3.5,1.4
53000591,7.4,7.5,7
53013393,5.8,5.25,2.6
53009429,7,6.75,6.4
53012599,7.2,5.5,7
53003482,6.2,7,6.6
53011494,3.2,6,3.6
53012286,7.8,5.75,4.6
53012096,7.6,5.5,4.4
53013588,6.6,7.25,4.6
53012141,6,6.25,2.6
53012532,5.8,8.25,6
53012095,5.4,5,3.2
53009538,7.4,6.75,5.4
53001219,3.4,5.75,2.6
53005561,5.6,6,2.8
53008284,7.4,6.5,6.4
53005251,5.8,7.25,3.8
53004919,7.2,6.25,3
53011684,7.4,7.75,3
53003096,6.2,8,4.4
53000724,5,5,3.2
53003578,7,6,4.2
53013662,8.4,6.5,7.4
53000678,7.8,6.25,3.4
53008437,8.2,5.75,6.4
53003019,8.2,7,5
53012562,9,7.75,6.6
53003390,6.2,8.25,3.8
53012290,8.8,7.5,5.2
53002049,8.8,8,6.2
53005756,8.2,7,7.6
53005495,7,6.75,7.2
53008358,8.4,4.25,2.8
53004828,7.2,6.5,2.6
53003055,8.2,6.25,6.8
53011466,7.4,6.25,6
53004179,6,7.5,2.6
53006125,8.4,7.5,3.4
53008731,9,8.25,9
53011718,5.6,6.25,3
53001276,7.6,8.5,5.8
53008207,5.6,7,2.8
53003202,8,7.5,5.4
53011246,9.4,7.25,6.2
53012431,5,6.25,2.8
53011353,7,8,3.6
53005347,8,5.75,2.6
53010376,4.8,5.25,2.6
53009809,7,7.25,4.8
53013983,5.4,6,3.6
53005073,4.4,6.75,2
53005884,7,6,3.6
53012964,8.8,7.5,4.8
53004084,7,7.5,1.8
53011319,6,5.5,2.4
53001378,3.6,6.75,2.6
53007526,8.8,8.75,5.6
53008278,7,6.25,4
53006846,6,5.5,3
53004681,6.8,7,4
53005285,6.4,6.25,3.6
53006146,7,7.25,4.2
53013453,8.2,7.25,4
53000863,6.4,6,4.4
53003256,8.2,7,6
53011967,7.4,6,4.6
53010502,7.4,5.5,4.4
53000841,7.6,5.5,4.6
53010018,9,7.25,7.8
53003787,7.6,6.75,3.8
53005781,8.2,8.25,5.8
53004646,6.8,7.5,5.2
53010580,6.6,6,4.4
53003764,8.4,8,7
53000621,4.4,5.25,3.2
53005889,7.2,8,5.2
53009832,8.6,8.25,7.6
53010325,8,7.5,5.2
53013421,6.2,7,4.4
53002167,7.8,7.25,3
53012786,7.8,6.75,5.2
53013466,8,7.75,5.6
53003984,7.8,6.5,4.4
53009490,8.8,5.5,3.6
53007920,8.6,6.5,9.6
53006723,5.6,7.5,2.8
53013285,7.8,6.25,4.8
53000939,8.4,5,3.8
53009082,7,5,3.6
53002800,6.2,6,2
53010149,7.6,8,4.6
53011842,8,7.75,7.2
53009314,8.8,7,5.6
53009155,6.4,6.5,3.6
53000512,7.8,7.5,6.4
53012436,6,6.5,2.6
53011887,5.8,7.75,3.6
53003474,6.4,7.25,4
53009338,7.4,7.5,3.4
53010658,7.6,6,3.6
53004262,5,6.75,4
53008983,8,7.75,7.4
53004719,5.2,3.75,3
53010362,7.2,5,4
53000020,8.2,7.75,5.6
53005111,7.4,5.75,3.4
53010725,5.6,6.5,4
53002747,6.8,7.5,5.4
53010836,7.6,7.25,4.6
53012001,7.2,7.25,4.6
53006834,5.2,6.25,1.8
53012757,6.4,5.75,6.4
53006081,7.2,5.5,3.2
53006769,6.2,7,2.8
53006575,7.4,5.75,4.4
53001493,8,8.5,6
53004987,5.8,6,3
53006471,7.8,7,4.8
53000920,7,6.5,3.2
53008248,6.8,6,4.8
53010410,7.6,7.75,6.6
53007667,9,7.75,6
53006811,4.6,6.5,2.2
53006329,6.4,7,2.4
53011493,9,5.5,3.4
53002533,6.6,6.25,3.4
53012771,8.8,7.5,8.2
53004107,7.8,7,3.6
53000172,8.2,6.75,5.4
53003322,8.8,8.5,6.6
53005077,5.6,5.5,2.8
53005213,6.6,6.75,4
53004028,5.8,7.5,5.2
53011154,6,6.75,3.8
53003622,8.2,8.5,8.2
53003556,7.6,8,4.4
53001460,7,7.75,3.6
53008512,6.8,6.5,3.4
53004951,5.2,5.5,4.6
53010028,9,8.25,9
53004044,6.8,6.5,3.4
53005183,5.8,7.25,3.2
53000483,8.8,8,6.4
53007169,9,7.25,3.6
53008466,8.8,7.75,7
53003971,8.6,8,5.8
53003153,8.6,8,6.2
53001078,3.8,5.25,2.6
53004418,3.4,5,1.6
53004610,7.8,7.5,4.4
53009495,8.8,6.75,6.6
53012628,5.8,6,2.6
53002179,7.4,7.75,4
53006209,6.6,7,3.4
53002527,8,5,4
53009676,6.2,7,5.2
53007632,8,8.5,7.2
53004394,6.4,5,2.8
53003644,6.6,6.25,3.4
53007561,5.8,8.75,4.2
53009759,7.4,8,6.6
53009477,8.8,7.75,7
53006213,7.6,8.25,5.4
53012833,7.8,7.75,5.6
53011944,7.2,8.25,3.8
53001037,8.2,6.75,3.2
53012946,6.4,6.5,5.2
53003966,3.4,6.5,2.4
53003399,8.4,7.5,5.8
53009091,7.4,6.5,4.2
53001217,7.4,6,3.4
53011975,7.2,6.75,5.8
53011202,6.6,6.75,4.4
53008656,8.6,7.75,5.6
53001842,9.2,7.25,4.6
53002635,4,6,2.4
53011625,5,5,3.6
53011359,5.8,5.25,3
53003839,8.6,7,4.2
53006294,9.2,8.25,6.2
53011403,6.8,7.5,5
53010251,8.2,7.5,4.4
53011045,8,6.75,5.6
53008847,8,6.25,9.4
53011125,8.2,8.5,6.2
53000848,5.8,6.75,3.6
53006056,5.2,6.25,6.2
53003070,8.4,7.5,5
53014005,5,6.75,3.6
53004991,8,6.5,7.2
53003780,7,7,4.2
53009306,8.6,7.75,4.8
53008260,4.6,7.25,3
53001108,5.8,6,3.4
53010762,6.8,4.75,2.4
53003983,8.2,8,7.2
53009703,8.8,6.83,4.2
53002614,6,4.25,4
53012602,7,7.25,4.4
53004830,5,7,2.6
53010664,6,5.5,6
53002569,6,6,3.6
53013723,7,7.5,5.8
53010143,9.8,8.5,9.2
53010049,8.4,7.5,6.4
53007097,7.8,8,9
53012849,8.6,5.75,6
53008011,6,6.25,5.2
53008076,7.4,7.5,4.2
53000196,6.8,7.5,3.6
53010709,7,6,3.8
53009404,5.8,7.75,6
53005532,7.8,7,5.4
53007621,9.4,8.5,4.8
53003879,7.8,5.75,4.8
53008956,8.4,8.25,6.6
53000374,7.4,6.5,3.2
53002395,5.4,7.5,3.2
53002362,7.2,6.75,2.8
53013930,8.6,6.5,4.8
53001073,5.6,6.25,4
53004370,7.6,6.5,5.2
53012242,8.4,8.25,4.6
53013382,6.6,7.5,5.2
53012083,7.4,6.75,5
53001405,8,9,6.2
53007463,8.6,7.25,4.2
53007303,8.2,8,7.2
53008220,7,7,6.4
53003147,9.2,6.75,5.6
53006048,9,7.75,6
53000697,8.8,8.75,7
53013715,8,7,5.6
53009486,7.8,9,8
53013627,8.6,7,4
53001133,5.4,6.75,2.2
53008354,6.8,6.25,4.2
53007604,8.4,8.5,9
53014260,7.4,7.5,5
53009878,9.6,7.5,4.6
53009540,4.6,5.75,3.8
53002531,7.6,5.75,2.2
53005268,6.2,7.25,5.8
53012071,6.4,6.25,2.8
53007837,6.2,5.75,6.6
53013821,5.4,5.5,4.8
53003989,7.4,8.25,6.4
53001256,6.8,7.25,4.2
53006160,7.2,5.25,4
53003982,7,6.75,6.6
53013454,7,7.5,4.8
53003001,6.8,8.5,4.8
53001940,7.8,9,5.2
53000143,7.6,5.75,5.2
53001136,9,7,6
53012162,8.8,6.5,4.8
53009868,8.8,6,7.2
53001985,8,7.5,6.2
53005421,5.8,6,4
53008602,9.6,6.5,8.2
53009988,8.8,7.5,7.4
53012257,6,6.75,4.4
53008080,8.2,6.75,5.8
53004876,6,6.5,2.8
53007594,8.8,8,5
53002765,6.8,5.75,4.6
53012172,7.8,7,3.4
53001113,6.6,7,4.2
53004469,5.6,6.75,2.8
53013372,8.2,7.75,4.6
53008372,8.4,8,6.2
53007553,8.2,7.5,7.4
53010668,6,5.75,3.8
53008116,7,7.75,4.6
53009935,8.8,8.75,7.4
53012826,6.4,7.5,5.6
53002135,7.6,7.25,5.2
53000897,6,6,3.2
53001572,7.6,8,4.6
53010690,7,6.75,3.6
53001483,8,6.75,5.2
53005403,7.8,6.25,3.2
53000580,5.8,8.25,4.6
53005525,7.6,7.25,6.8
53012239,8.8,4,9.4
53007486,7.4,7.75,4.2
53006038,8.6,7,5.6
53012999,6.4,5.5,3.4
53012397,7.6,7,6.6
53011580,7.4,6.25,3.2
53008993,8.4,8.25,9.2
53004881,6,5,4.4
53000263,8.8,7.75,8.2
53008881,8.4,6,6.6
53009398,8,6.25,4.6
53002893,5,7,5
53001970,9,8,5.6
53002314,7,6,4.4
53009010,8.8,7.5,6.8
53010882,8.4,6.5,4.2
53010474,6.6,6,4
53005307,6.8,7.5,3.8
53007980,6,4.25,4.6
53004503,7.6,6.75,4
53008271,8.2,7,5.8
53011920,8.6,7,5.8
53006088,8.6,5.25,4.4
53013208,4.8,4,2.6
53011971,7.8,7.75,5.2
53002401,7.4,6.5,3
53001411,8.4,6.75,4.6
53006172,7.8,7.25,4.6
53005163,7.2,4.5,3.2
53009947,7.8,6.25,3.8
53011662,5.2,7,3.6
53003603,9.2,7,8
53009317,6.4,6,2.8
53000553,7.8,6.25,5.8
53003941,8,6.5,3.4
53003629,7.4,6.75,5.2
53011481,6,6,2.2
53014251,7.6,7.75,4.4
53012111,8.4,7.25,4.6
53013064,7.2,7,6.8
53005614,7.4,6,2.8
53001547,8,8,5.6
53000003,8.2,7,8
53007427,8,7.25,4.4
53013006,7.2,7.25,4
53005327,7.6,7,5.2
53010168,8.8,8.5,7.2
53005042,6.8,7.25,3.2
53011630,8.8,7.75,7
53002979,4,6.75,3.2
53002288,5.6,4.25,1.4
53012857,8.6,6.5,6.8
53002237,8.2,6.5,3.4
53013326,9,7.75,6.6
53009829,6.8,7.5,4.8
53011674,5.8,6.25,2.8
53004665,7.2,5.5,3.8
53008611,9,7.5,6.6
53000435,8.6,6.5,3.8
53004495,8.4,8.5,5.8
53004504,4.4,6.25,1.8
53002919,5.6,6.25,4.4
53000472,5.2,8,3.8
53010299,7.4,5.5,4.4
53012291,9,8.75,6.8
53001931,8,6.5,5
53006952,6,6.75,2.6
53000302,5,7.25,2.6
53004322,6.4,7.25,2.8
53003568,8,7.75,4.4
53009734,6,6.25,5.4
53011084,5.2,5.25,4
53013522,8.6,8.5,5
53004395,5.2,4.5,4
53012744,7.2,5.5,5
53002639,7,6.75,2.6
53002095,7.6,7.75,5
53013276,6.6,7.5,4.6
53007794,6.6,5.75,4.8
53014140,6.4,6.75,4.8
53003160,6.6,7.25,4.2
53001535,8.4,7,3.2
53014119,6.2,3.75,2.2
53007133,8.2,8.25,8.2
53006880,6.8,4.25,2.6
53011093,7.4,8,4
53009391,7.2,7,5
53004872,8.2,7.5,5.8
53005394,7.6,8.25,5
53000900,6.8,7,3
53000259,9,6,8.2
53009625,8,7.75,6.6
53011304,6.8,7.25,2.6
53005135,5.2,5.75,4
53008222,7.6,4.75,5
53006153,8.4,7,4.4
53011736,9,7.5,7
53010979,8.6,7.25,4.6
53000753,5.4,6.75,3.2
53005747,7,7.75,5
53009235,7.6,5.5,5.6
53005100,6.6,6,2.4
53006681,7.2,6.75,1.6
53000162,8.4,6.5,5.6
53007164,8.2,7.75,8
53004609,6.6,6,2.8
53000121,7.6,8.25,4.6
53012593,7,6.25,3.2
53004247,5,4.75,3.6
53004685,7.2,8,5.6
53011543,7.4,7.5,6.2
53010997,9.4,7.5,8.6
53001725,8.8,7.25,8.2
53009214,8.6,6.75,3.8
53013869,4.8,7.25,4.2
53001216,5.6,4.58,2.8
53014068,7.6,8.25,5.2
53005874,8.6,6.75,6.6
53007088,9,7.5,7.8
53013539,8.2,7.75,5
53005744,8.4,7.75,5.6
53011274,7.6,7.25,4
53005093,8.4,7.25,3.4
53013223,8,6.5,3.8
53007013,7.4,8,5.6
53013783,6.6,7.5,3.2
53000357,8.8,5.75,2.2
53001643,8.2,6.5,4.8
53010044,8.2,7.5,7.4
53001555,9,8.5,9.6
53008015,7.2,6,4.2
53005464,7.8,8,5.2
53005866,8.8,8.25,8.6
53006544,5,5.25,2.8
53006890,3.2,6,2.4
53012202,7.8,6.25,6.2
53002566,7.8,5.25,4.8
53005388,7.8,6.75,4.6
53011960,5.6,6.75,3.4
53006403,7.2,6.75,5
53003384,8.4,6.5,6.6
53004243,6.4,6.75,5
53006484,7,6,3
53013443,7.2,7.75,5.4
53007543,9,8,6.2
53014077,8.8,7.25,5.2
53002385,6,4.75,4
53006395,7.6,6.5,3
53007267,7.2,8,7.8
53006039,9,6.25,6.4
53012473,8.6,8.25,6.8
53007005,8,7.25,5.8
53012100,9,8,6.4
53002472,6.4,7.17,4.2
53001004,7.4,7.25,2.8
53001683,8,7.75,3.6
53011707,8.4,9,8
53010820,7.8,8.5,4.8
53006158,8,8,7.2
53013381,6,8,3.8
53013694,8.6,7.25,5.8
53009875,7.6,6.75,4.4
53008840,8.2,5,4.4
53007374,8.6,8.25,8.8
53011858,8.6,8,6.6
53002459,6.6,7,2.8
53009291,8,5.75,5.4
53011998,4.8,6.25,2.2
53000165,7.4,8.25,4.8
53001522,9.2,4.25,5.2
53006916,4.8,6,3.6
53012758,9.4,6.5,3.6
53007761,4.2,5.33,2.2
53003923,7.6,8,4.6
53000011,7.4,8.25,6.6
53009478,7.6,7.25,4.6
53008294,5.8,6.17,2.2
53000938,8.2,7.25,5
53012950,6.6,5,5
53007998,6.4,6,5.2
53001167,8.8,8.25,7.4
53000312,5.8,6.33,4.8
53002271,6.6,5.5,3.2
53002696,7.4,6.75,4.4
53011831,7.2,6.67,5
53001328,5.8,5.25,2.4
53001823,7.4,7.75,6.8
53005351,7.4,8.25,5.8
53010946,8.6,6.25,5.2
53011442,4.6,6.5,3.6
53008955,9.4,7,8.4
53012236,7,8.25,3
53000882,9,8.5,5.2
53008462,9,9,9.4
53012948,6.4,6.75,6.2
53008370,8,7.75,6.6
53005227,7.2,6.5,6.2
53009071,8,5.75,3.8
53009804,9.2,9,8.4
53013512,7.4,7.5,4.4
53002156,7.8,7.75,5.2
53013215,6,5.75,4.2
53013622,6.2,7.75,4
53012991,6.8,5.5,3.6
53010107,7.2,6.5,3.8
53000411,3.4,6.25,2
53011611,8.4,6.25,5.8
53005581,6.2,6,4.6
53001764,5.4,8,4
53001689,9.6,7.25,9.2
53009668,6.8,7.5,5
53002123,8.8,8.25,7.2
53009707,9.6,6.25,8.8
53011107,6.6,7,5.6
53014172,6.8,6.75,5.2
53013787,7.4,7.5,5.2
53001021,6.8,6,3.8
53007405,9,8.25,7.6
53009785,8.4,7.5,6.4
53003497,8.6,7.25,7.2
53000487,6.6,4.5,3.6
53007977,6.6,6.75,4.4
53009554,6,5.5,3
53004457,8,6,4.8
53011762,8.8,6.5,5.4
53005189,5.6,4.75,2.2
53007110,8,8.75,8
53004549,6.4,6.5,3.8
53011435,6.8,6.75,5
53011303,8.4,7.5,4.6
53005654,8,6.75,3.6
53011270,7.2,7,5
53008054,6,7,2.2
53012692,8.8,5.75,4.8
53013349,7.6,6.92,5.6
53013985,6.8,6.25,3.6
53008393,8.8,6.25,6
53002094,9.2,8,8.6
53006929,4.8,5,3
53000584,8,8.75,7
53003823,7.4,6,3.6
53001107,6.8,7.33,2.8
53004096,9.6,8.25,6.8
53004293,6.6,6.75,3
53002290,7.8,7,3.4
53002256,7.6,6.25,4.2
53013222,7.6,7,3.4
53014247,8,7,6.6
53008236,6.8,6.25,3.8
53004340,5.4,7.5,5.4
53000619,6.2,6,4.4
53005548,7.6,6.75,4
53000845,4.8,6,4.6
53001558,7.4,8.5,7
53005983,8.2,7.75,4
53012171,5.8,5.5,2.2
53003198,6.6,5.25,4
53013086,7.6,7.75,4.4
53002809,8.6,7.25,6.2
53004870,7.6,4.25,3
53014074,6.8,6.75,4.6
53001521,8.8,6.75,3.8
53012823,8.6,8.25,7.4
53012481,6.4,7.75,5
53011451,4.8,5.75,3.2
53011541,7.6,8,5
53010150,7.2,7,4.4
53003442,8.4,6.75,4.8
53013275,8.8,7.5,6.4
53007782,6.4,6.25,3.4
53006127,7.2,7,5.4
53012832,7.6,6,5.6
53007020,8.6,8.25,8.2
53010183,7.8,5.75,6
53005960,8.4,6.75,4.2
53011999,7.6,9,6.2
53005384,7,4.75,3.2
53001181,5,6,2.8
53011683,7.6,6,3.2
53001810,8.8,8.5,3.6
53000045,8.4,6.25,3.8
53014302,5.8,6.25,3.4
53008719,6.6,5.25,2.6
53001047,5.2,5.75,3.4
53011621,7.8,7,5.6
53006350,7,7.75,2.2
53013763,7.6,7.25,5.6
53011916,7,6.5,3.2
53007550,7,8,4.6
53012301,5.4,6.5,4.4
53003851,7.2,7.5,5.4
53010621,6.4,7.5,4.6
53010976,7.4,6.75,3.6
53005514,9,8.5,6.6
53006524,8.2,7.75,5
53003383,9.2,7.25,6.8
53013039,5.4,7,1.8
53006235,5,6,2.8
53005288,8.6,5.25,3.4
53001235,6.6,7.25,3
53002727,6,6,3
53013764,7.6,7.75,5.6
53002772,7.8,7,3.2
53011749,8,8.75,4.6
53009892,8,7.5,4
53010308,6.4,7,6.4
53013147,6.8,6.25,3.4
53014142,8.8,8.25,8
53012750,9.6,7.5,7
53009565,6.6,7,4.8
53012230,5.2,7.25,3
53006165,8,6.75,3.6
53005255,8,7,4.8
53000995,7.6,7.75,6.2
53002268,6.4,6.25,3
53001185,4.6,6.5,3.2
53009964,8.8,9.25,8.2
53014169,7,7,4.8
53001153,5,5.5,3.2
53005897,7.8,5.5,2.2
53000188,8,7.25,5
53011577,8.4,7.75,6.2
53005669,7.4,5.25,6.8
53009383,7.8,6.5,4.4
53005933,7.8,6.5,3.6
53001008,4,5.75,3
53010847,7.2,6,3.8
53007209,8.2,6.75,7.4
53003776,9,7.25,5.8
53013354,5.8,8.5,5.4
53006010,7.8,6.5,5.2
53012928,7.2,5.5,5.6
53006589,8,8,5
53007424,8.2,8,7
53011371,5,6,2.6
53009070,8.2,6.25,3.8
53009812,7.6,8.5,7
53001826,6.2,7.25,3.8
53005263,7.4,6.5,4.4
53004978,7.6,4.5,3
53006938,8.4,6.5,2.8
53003679,7.4,6,5.2
53001581,9.2,6.75,3
53013812,6.4,6.25,3.4
53004663,8.2,8.08,7.8
53013865,7.2,6.5,8.4
53004494,7.2,8,3.8
53010309,7.4,6.25,3.6
53010670,7,6.75,3.8
53004224,7.6,7.25,5.2
53000653,7.4,8.5,6.4
53010241,7.8,6.5,5
53008935,8.8,5.75,6.4
53008196,5.6,6,3.8
53007827,7.6,6.75,5
53006775,5.8,5.25,2.6
53013914,7,6,4.8
53005137,4.4,4.75,3.8
53009387,9.2,8.25,7.6
53004922,6,7,2.2
53002851,6,5.75,3
53013114,6.8,7.25,3.4
53014219,5.8,7.25,2.4
53005658,4.2,7.25,3.2
53001753,7.6,7.75,2.8
53006112,7,7.75,4.2
53007416,7.4,7,7.6
53005248,5.4,5.5,3
53012673,8.2,7,5.4
53012785,9.2,7.5,8.4
